"URI","Label","Definition","Notation","Status","AcceptedDate"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI","Transformation input","","TI","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_E","Transformation input - energy use","","TI_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG","Transformation input - electricity and heat generation","","TI_EHG","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_E","Transformation input - electricity and heat generation - energy use","","TI_EHG_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_NE","Transformation input - electricity and heat generation - non-energy use","","TI_EHG_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_MAPE","Transformation input - electricity and heat generation - main activity producer electricity only","","TI_EHG_MAPE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_MAPE_E","Transformation input - electricity and heat generation - main activity producer electricity only - energy use","","TI_EHG_MAPE_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_MAPE_NE","Transformation input - electricity and heat generation - main activity producer electricity only - non-energy use","","TI_EHG_MAPE_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_MAPCHP","Transformation input - electricity and heat generation - main activity producer combined heat and power","","TI_EHG_MAPCHP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_MAPCHP_E","Transformation input - electricity and heat generation - main activity producer combined heat and power - energy use","","TI_EHG_MAPCHP_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_MAPCHP_NE","Transformation input - electricity and heat generation - main activity producer combined heat and power - non-energy use","","TI_EHG_MAPCHP_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_MAPH","Transformation input - electricity and heat generation - main activity producer heat only","","TI_EHG_MAPH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_MAPH_E","Transformation input - electricity and heat generation - main activity producer heat only - energy use","","TI_EHG_MAPH_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_MAPH_NE","Transformation input - electricity and heat generation - main activity producer heat only - non-energy use","","TI_EHG_MAPH_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_APE","Transformation input - electricity and heat generation - autoproducer electricity only","","TI_EHG_APE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_APE_E","Transformation input - electricity and heat generation - autoproducer electricity only - energy use","","TI_EHG_APE_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_APE_NE","Transformation input - electricity and heat generation - autoproducer electricity only - non-energy use","","TI_EHG_APE_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_APCHP","Transformation input - electricity and heat generation - autoproducer combined heat and power","","TI_EHG_APCHP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_APCHP_E","Transformation input - electricity and heat generation - autoproducer combined heat and power - energy use","","TI_EHG_APCHP_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_APCHP_NE","Transformation input - electricity and heat generation - autoproducer combined heat and power - non-energy use","","TI_EHG_APCHP_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_APH","Transformation input - electricity and heat generation - autoproducer heat only","","TI_EHG_APH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_APH_E","Transformation input - electricity and heat generation - autoproducer heat only - energy use","","TI_EHG_APH_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_APH_NE","Transformation input - electricity and heat generation - autoproducer heat only - non-energy use","","TI_EHG_APH_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_EDHP","Transformation input - electricity and heat generation - electrically driven heat pumps","","TI_EHG_EDHP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_EB","Transformation input - electricity and heat generation - electric boilers","","TI_EHG_EB","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_EPS","Transformation input - electricity and heat generation - electricity for pumped storage","","TI_EHG_EPS","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_EPS_PURE","Transformation input - electricity and heat generation - electricity for pumped storage - pure hydro plants","","TI_EHG_EPS_PURE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_EPS_MIX","Transformation input - electricity and heat generation - electricity for pumped storage - mixed plants","","TI_EHG_EPS_MIX","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_EHG_DHEP","Transformation input - electricity and heat generation - derived heat for electricity production","","TI_EHG_DHEP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_CO","Transformation input - coke ovens","","TI_CO","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_CO_E","Transformation input - coke ovens - energy use","","TI_CO_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_CO_NE","Transformation input - coke ovens - non-energy use","","TI_CO_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_BF","Transformation input - blast furnaces","","TI_BF","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_BF_E","Transformation input - blast furnaces - energy use","","TI_BF_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_BF_NE","Transformation input - blast furnaces - non-energy use","","TI_BF_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_GW","Transformation input - gas works","","TI_GW","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_GW_E","Transformation input - gas works - energy use","","TI_GW_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_GW_NE","Transformation input - gas works - non-energy use","","TI_GW_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI","Transformation input - refineries and petrochemical industry","","TI_RPI","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_E","Transformation input - refineries and petrochemical industry - energy use","","TI_RPI_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_NE","Transformation input - refineries and petrochemical industry - non-energy use","","TI_RPI_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_RI","Transformation input - refineries and petrochemical industry - refinery intake","","TI_RPI_RI","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_RI_E","Transformation input - refineries and petrochemical industry - refinery intake - energy use","","TI_RPI_RI_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_RI_NE","Transformation input - refineries and petrochemical industry - refinery intake - non-energy use","","TI_RPI_RI_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_RI_CAL","Transformation input - refineries and petrochemical industry - refinery intake - calculated","","TI_RPI_RI_CAL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_RI_OBS","Transformation input - refineries and petrochemical industry - refinery intake - observed","","TI_RPI_RI_OBS","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_BPI","Transformation input - refineries and petrochemical industry - backflows from petrochemical industry","","TI_RPI_BPI","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_BPI_E","Transformation input - refineries and petrochemical industry - backflows from petrochemical industry - energy use","","TI_RPI_BPI_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_BPI_NE","Transformation input - refineries and petrochemical industry - backflows from petrochemical industry - non-energy use","","TI_RPI_BPI_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_PT","Transformation input - refineries and petrochemical industry - products transferred","","TI_RPI_PT","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_PT_E","Transformation input - refineries and petrochemical industry - products transferred - energy use","","TI_RPI_PT_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_PT_NE","Transformation input - refineries and petrochemical industry - products transferred - non-energy use","","TI_RPI_PT_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_IT","Transformation input - refineries and petrochemical industry - interproduct transfers","","TI_RPI_IT","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_IT_E","Transformation input - refineries and petrochemical industry - interproduct transfers - energy use","","TI_RPI_IT_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_IT_NE","Transformation input - refineries and petrochemical industry - interproduct transfers - non-energy use","","TI_RPI_IT_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_DU","Transformation input - refineries and petrochemical industry - direct use","","TI_RPI_DU","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_DU_E","Transformation input - refineries and petrochemical industry - direct use - energy use","","TI_RPI_DU_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_DU_NE","Transformation input - refineries and petrochemical industry - direct use - non-energy use","","TI_RPI_DU_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_PII","Transformation input - refineries and petrochemical industry - petrochemical industry intake","","TI_RPI_PII","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_PII_E","Transformation input - refineries and petrochemical industry - petrochemical industry intake - energy use","","TI_RPI_PII_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_RPI_PII_NE","Transformation input - refineries and petrochemical industry - petrochemical industry intake - non-energy use","","TI_RPI_PII_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_PF","Transformation input - patent fuel plants","","TI_PF","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_PF_E","Transformation input - patent fuel plants - energy use","","TI_PF_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_PF_NE","Transformation input - patent fuel plants - non-energy use","","TI_PF_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_BKBPB","Transformation input - brown coal briquettes and peat briquettes plants","","TI_BKBPB","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_BKBPB_E","Transformation input - brown coal briquettes and peat briquettes plants - energy use","","TI_BKBPB_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_BKBPB_NE","Transformation input - brown coal briquettes and peat briquettes plants - non-energy use","","TI_BKBPB_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_CL","Transformation input - coal liquefaction plants","","TI_CL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_CL_E","Transformation input - coal liquefaction plants - energy use","","TI_CL_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_CL_NE","Transformation input - coal liquefaction plants - non-energy use","","TI_CL_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_BNG","Transformation input - for blending with natural gas","","TI_BNG","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_BNG_E","Transformation input - for blending with natural gas - energy use","","TI_BNG_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_BNG_NE","Transformation input - for blending with natural gas - non-energy use","","TI_BNG_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_LBB","Transformation input - liquid biofuels blended","","TI_LBB","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_LBB_E","Transformation input - liquid biofuels blended - energy use","","TI_LBB_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_LBB_NE","Transformation input - liquid biofuels blended - non-energy use","","TI_LBB_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_CP","Transformation input - charcoal production plants","","TI_CP","invalid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_CP_E","Transformation input - charcoal production plants - energy use","","TI_CP_E","invalid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_CP_NE","Transformation input - charcoal production plants - non-energy use","","TI_CP_NE","invalid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_CPP","Transformation input - charcoal production plants","","TI_CPP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_CPP_E","Transformation input - charcoal production plants - energy use","","TI_CPP_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_CPP_NE","Transformation input - charcoal production plants - non-energy use","","TI_CPP_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_GTL","Transformation input - gas-to-liquids plants","","TI_GTL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_GTL_E","Transformation input - gas-to-liquids plants - energy use","","TI_GTL_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_GTL_NE","Transformation input - gas-to-liquids plants - non-energy use","","TI_GTL_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_GTL_GTL","Transformation input - gas-to-liquids plants - GTL technology","","TI_GTL_GTL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_GTL_GTL_E","Transformation input - gas-to-liquids plants - GTL technology - energy use","","TI_GTL_GTL_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_GTL_GTL_NE","Transformation input - gas-to-liquids plants - GTL technology - non-energy use","","TI_GTL_GTL_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_NSP","Transformation input - not elsewhere specified","","TI_NSP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_NSP_E","Transformation input - not elsewhere specified - energy use","","TI_NSP_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_NSP_NE","Transformation input - not elsewhere specified - non-energy use","","TI_NSP_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TI_OTH","Other transformation input","","TI_OTH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/GTO","Gross transformation output","","GTO","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NTO","Net transformation output","","NTO","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO","Transformation output","","TO","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG","Transformation output - electricity and heat generation","","TO_EHG","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG_MAPE","Transformation output - electricity and heat generation - main activity producer electricity only","","TO_EHG_MAPE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG_MAPCHP","Transformation output - electricity and heat generation - main activity producer combined heat and power","","TO_EHG_MAPCHP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG_MAPH","Transformation output - electricity and heat generation - main activity producer heat only","","TO_EHG_MAPH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG_APE","Transformation output - electricity and heat generation - autoproducer electricity only","","TO_EHG_APE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG_APCHP","Transformation output - electricity and heat generation - autoproducer combined heat and power","","TO_EHG_APCHP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG_APH","Transformation output - electricity and heat generation - autoproducer heat only","","TO_EHG_APH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG_EDHP","Transformation output - electricity and heat generation - electrically driven heat pumps","","TO_EHG_EDHP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG_EB","Transformation output - electricity and heat generation - electric boilers","","TO_EHG_EB","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG_PH","Transformation output - electricity and heat generation - pumped hydro","","TO_EHG_PH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG_EPS_PURE","Transformation output - electricity and heat generation - electricity for pumped storage - pure hydro plants","","TO_EHG_EPS_PURE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG_EPS_MIX","Transformation output - electricity and heat generation - electricity for pumped storage - mixed plants","","TO_EHG_EPS_MIX","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_EHG_OTH","Transformation output - electricity and heat generation - other sources","","TO_EHG_OTH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_CO","Transformation output - coke ovens","","TO_CO","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_BF","Transformation output - blast furnaces","","TO_BF","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_GW","Transformation output - gas works","","TO_GW","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_RPI","Transformation output - refineries and petrochemical industry","","TO_RPI","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_RPI_RO","Transformation output - refineries and petrochemical industry - refinery output","","TO_RPI_RO","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_RPI_B","Transformation output - refineries and petrochemical industry - backflows","","TO_RPI_B","invalid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_RPI_BKFLOW","Transformation output - refineries and petrochemical industry - backflows","","TO_RPI_BKFLOW","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_RPI_PT","Transformation output - refineries and petrochemical industry - products transferred","","TO_RPI_PT","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_RPI_IT","Transformation output - refineries and petrochemical industry - interproduct transfers","","TO_RPI_IT","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_RPI_PPR","Transformation output - refineries and petrochemical industry - primary product receipts","","TO_RPI_PPR","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_RPI_PIR","Transformation output - refineries and petrochemical industry - petrochemical industry returns","","TO_RPI_PIR","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_RPI_RI","Transformation output - refineries and petrochemical industry - refinery output","","TO_RPI_RI","invalid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_PF","Transformation output - patent fuel plants","","TO_PF","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_BKBPB","Transformation output - brown coal briquettes and peat briquettes plants","","TO_BKBPB","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_CL","Transformation output - coal liquefaction plants","","TO_CL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_BNG","Transformation output - blended in natural gas","","TO_BNG","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_LBB","Transformation output - liquid biofuels blended","","TO_LBB","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_CPP","Transformation output - charcoal production plants","","TO_CPP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_GTL","Transformation output - gas-to-liquids plants","","TO_GTL","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_NSP","Transformation output - not elsewhere specified","","TO_NSP","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/TO_OTH","Other transformation output","","TO_OTH","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG","Energy sector","","NRG","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_E","Energy sector - energy use","","NRG_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_EHG","Energy sector - electricity and heat generation","","NRG_EHG","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_EHG_E","Energy sector - electricity and heat generation - energy use","","NRG_EHG_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_EHG_NE","Energy sector - electricity and heat generation - non-energy use","","NRG_EHG_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_CM","Energy sector - coal mines","","NRG_CM","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_CM_E","Energy sector - coal mines - energy use","","NRG_CM_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_CM_NE","Energy sector - coal mines - non-energy use","","NRG_CM_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_OIL_NG","Energy sector - oil and natural gas extraction plants","","NRG_OIL_NG","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_OIL_NG_E","Energy sector - oil and natural gas extraction plants - energy use","","NRG_OIL_NG_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_OIL_NG_NE","Energy sector - oil and natural gas extraction plants - non-energy use","","NRG_OIL_NG_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_PF","Energy sector - patent fuel plants","","NRG_PF","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_PF_E","Energy sector - patent fuel plants - energy use","","NRG_PF_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_PF_NE","Energy sector - patent fuel plants - non-energy use","","NRG_PF_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_CO","Energy sector - coke ovens","","NRG_CO","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_CO_E","Energy sector - coke ovens - energy use","","NRG_CO_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_CO_NE","Energy sector - coke ovens - non-energy use","","NRG_CO_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_BKBPB","Energy sector - brown coal briquettes and peat briquettes plants","","NRG_BKBPB","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_BKBPB_E","Energy sector - brown coal briquettes and peat briquettes plants - energy use","","NRG_BKBPB_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_BKBPB_NE","Energy sector - brown coal briquettes and peat briquettes plants - non-energy use","","NRG_BKBPB_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_GW","Energy sector - gas works","","NRG_GW","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_GW_E","Energy sector - gas works - energy use","","NRG_GW_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_GW_NE","Energy sector - gas works - non-energy use","","NRG_GW_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_BF","Energy sector - blast furnaces","","NRG_BF","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_BF_E","Energy sector - blast furnaces - energy use","","NRG_BF_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_BF_NE","Energy sector - blast furnaces - non-energy use","","NRG_BF_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_PR","Energy sector - petroleum refineries (oil refineries)","","NRG_PR","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_PR_E","Energy sector - petroleum refineries (oil refineries) - energy use","","NRG_PR_E","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_PR_NE","Energy sector - petroleum refineries (oil refineries) - non-energy use","","NRG_PR_NE","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_NI","Energy sector - nuclear industry","","NRG_NI","valid","2018-12-07"
"http://dd.eionet.europa.eu/vocabulary/eurostat/nrg_bal/NRG_NI_E","Energy sector - nuclear industry - energy use","","NRG_NI_E","valid","2018-12-07"
